"統計名：","人口動態調査 人口動態統計 確定数 人口"
"表番号：","3"
"表題：","年次・性・年齢別人口"
"実施年月：","2018年","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"・","統計項目のありえない場合"
"…","計数不明の場合"

"","","","","","","","2018000000","2017000000","2016000000","2015000000","2014000000","2010000000","2005000000","2000000000","1995000000","1990000000","1985000000","1980000000","1975000000","1970000000","1965000000","1960000000","1955000000","1950000000","1947000000","1935000000"
"表章項目 コード","表章項目","性別 コード","性別","年齢(5歳階級) コード","年齢(5歳階級)","/時間軸(年次)","2018年","2017年","2016年","2015年","2014年","2010年","2005年","2000年","1995年","1990年","1985年","1980年","1975年","1970年","1965年","1960年","1955年","1950年","1947年","1935年"
"10010","人口【人】","00120","女","00280","40～44歳","","4,387,863","4,563,922","4,696,300","4,763,673","4,747,000","4,268,754","3,947,867","3,823,395","4,434,865","5,284,445","4,554,200","4,158,160","4,082,190","3,658,414","3,231,736","2,744,786","2,620,580","2,284,025","2,081,390","1,638,384"
"10010","人口【人】","00120","女","00300","45～49歳","","4,685,313","4,583,076","4,502,082","4,254,117","4,199,000","3,950,745","3,812,550","4,409,458","5,255,354","4,517,682","4,140,400","4,041,109","3,690,066","3,182,849","2,697,217","2,559,755","2,231,658","1,985,701","1,894,634","1,521,655"
"10010","人口【人】","00120","女","00320","50～54歳","","4,078,352","3,982,349","3,863,254","3,926,558","3,828,000","3,800,955","4,382,275","5,204,502","4,473,801","4,077,648","3,971,000","3,639,106","3,150,042","2,637,084","2,485,095","2,160,716","1,920,241","1,669,393","1,532,255","1,428,499"
"10010","人口【人】","00120","女","00340","55～59歳","","3,775,258","3,754,388","3,737,397","3,770,396","3,810,000","4,359,516","5,159,277","4,423,794","4,026,611","3,932,241","3,573,900","3,088,312","2,590,606","2,373,004","2,071,540","1,839,025","1,597,811","1,370,368","1,327,520","1,316,045"
"10010","人口【人】","00120","女","00350","60～64歳","","3,806,687","3,919,476","4,104,830","4,308,137","4,542,000","5,117,803","4,378,247","3,971,614","3,848,167","3,501,226","3,010,500","2,509,649","2,339,041","1,963,880","1,719,370","1,494,043","1,269,800","1,194,328","1,112,810","1,013,791"
"10010","人口【人】","00120","女","00360","65～69歳","","4,807,829","5,095,184","5,276,510","5,011,036","4,716,000","4,296,437","3,879,862","3,738,895","3,385,720","2,901,553","2,394,300","2,213,149","1,871,821","1,580,432","1,343,444","1,133,409","1,047,963","974,796","955,059","757,084"
"10010","人口【人】","00120","女","00370","70～74歳","","4,344,403","4,100,367","3,936,965","4,142,913","4,220,000","3,752,050","3,593,932","3,223,307","2,743,252","2,253,254","2,046,200","1,700,015","1,424,025","1,169,421","955,567","870,238","798,886","741,317","674,920","519,200"
"10010","人口【人】","00120","女","00380","75～79歳","","3,815,046","3,714,265","3,605,461","3,522,767","3,487,000","3,379,056","3,004,274","2,518,452","2,022,346","1,817,939","1,437,700","1,184,978","950,545","735,127","644,043","577,972","533,642","417,963","337,192","336,975"
"10010","人口【人】","00120","女","00400","80～84歳","","3,143,105","3,126,741","3,075,637","3,002,215","2,916,000","2,663,083","2,187,849","1,696,318","1,472,268","1,153,257","899,400","674,464","500,120","407,560","341,170","313,781","244,595","180,194","156,035","168,936"
"10010","人口【人】","00120","女","00410","85～89歳","","2,283,118","2,217,232","2,149,745","2,083,562","2,028,000","1,698,910","1,293,782","1,053,799","773,080","556,983","394,900","270,803","207,777","157,887","139,031","107,620","77,503","54,546","42,838","56,325"
